Customer_ID,Age,Gender,City,Signup_Date,Loyalty_Status,Total_Orders,Average_Spend,Customer_Lifetime_Value
C101309,28,Male,Pune,2024-08-01,New,7.0,268.96,1882.73
C101310,20,Female,Bengaluru,2024-10-16,New,8.0,281.06,2248.47
C101311,38,Female,Mumbai,2024-11-29,Gold,5.0,328.41,1642.05
C101312,25,Male,Bengaluru,2023-07-27,Silver,6.0,321.65,1929.91
C101313,35,Female,Delhi NCR,2024-01-05,Silver,5.0,425.88,2129.39
C101314,36,Female,Pune,2023-05-13,New,7.0,305.35,2137.42
C101315,48,Female,Hyderabad,2024-06-28,Silver,4.0,415.37,1661.47
C101316,29,Female,Kolkata,2025-10-13,Platinum,4.0,340.7,1362.82
C101317,34,Female,Bengaluru,2024-10-08,Silver,5.0,329.19,1645.93
C101318,18,Female,Mumbai,2024-12-13,Platinum,3.0,283.46,850.38
C101319,42,Female,Kolkata,2023-07-19,Platinum,5.0,445.15,2225.76
C101320,24,Male,Pune,2024-07-12,Silver,7.0,290.06,2030.39
C101321,26,Female,Pune,2025-10-21,Silver,4.0,404.3,1617.2
C101322,31,Female,Bengaluru,2023-04-01,Silver,5.0,275.59,1377.96
C101323,18,Male,Kolkata,2023-07-29,Gold,9.0,366.69,3300.21
C101324,33,Male,Mumbai,2025-01-11,Silver,4.0,278.76,1115.06
C101325,40,Female,Bengaluru,2023-01-11,New,8.0,313.38,2507.04
C101326,34,Male,Chennai,2023-08-01,Platinum,8.0,316.73,2533.84
C101327,18,Female,Delhi NCR,2025-08-30,Silver,5.0,323.83,1619.15
C101328,30,Male,Chennai,2023-01-20,Gold,6.0,288.37,1730.24
C101329,31,Male,Mumbai,2024-03-18,Silver,11.0,307.34,3380.69
C101330,18,Female,Delhi NCR,2023-12-06,Silver,6.0,310.12,1860.7
C101331,21,Male,Delhi NCR,2024-02-15,Silver,5.0,403.47,2017.33
C101332,39,Male,Kolkata,2023-09-23,Gold,3.0,229.23,687.7
C101333,33,Female,Chennai,2023-10-11,New,3.0,551.23,1653.68
C101334,35,Male,Mumbai,2025-02-22,Silver,7.0,290.35,2032.48
C101335,48,Male,Delhi NCR,2023-01-27,Gold,6.0,283.72,1702.32
C101336,35,Female,Mumbai,2023-05-14,Platinum,5.0,382.52,1912.62
C101337,37,Female,Delhi NCR,2023-09-30,New,7.0,330.36,2312.54
C101338,55,Female,Chennai,2025-05-01,New,2.0,174.19,348.38
C101339,29,Male,Delhi NCR,2024-02-10,Silver,10.0,350.21,3502.14
C101340,24,Male,Delhi NCR,2023-02-05,New,8.0,373.69,2989.52
C101341,35,Female,Delhi NCR,2024-06-19,New,3.0,260.61,781.83
C101342,35,Female,Hyderabad,2024-10-08,Silver,4.0,171.94,687.76
C101343,26,Male,Pune,2024-04-16,Silver,4.0,334.64,1338.57
C101344,22,Female,Pune,2023-04-02,Silver,7.0,374.05,2618.37
C101345,52,Male,Hyderabad,2025-06-24,New,6.0,354.93,2129.59
C101346,34,Female,Jaipur,2025-06-02,Platinum,7.0,314.74,2203.15
C101347,24,Female,Bengaluru,2025-07-27,Silver,4.0,395.79,1583.17
C101348,39,Female,Kolkata,2025-09-19,Gold,5.0,319.32,1596.59
C101349,30,Female,Pune,2023-11-23,New,5.0,354.48,1772.4
C101350,29,Male,Delhi NCR,2024-03-10,Gold,7.0,375.37,2627.61
C101351,36,Female,Kolkata,2025-09-15,Gold,4.0,333.96,1335.86
C101352,19,Male,Hyderabad,2024-04-08,New,3.0,464.77,1394.31
C101353,34,Female,Pune,2025-06-09,Silver,2.0,202.36,404.72
C101354,48,Female,Delhi NCR,2024-10-29,Silver,5.0,224.89,1124.47
C101355,35,Male,Bengaluru,2025-08-13,Silver,2.0,276.58,553.16
C101356,28,Male,Ahmedabad,2023-01-11,Gold,7.0,343.93,2407.52
C101357,26,Male,Delhi NCR,2024-12-28,New,3.0,469.52,1408.56
C101358,27,Male,Delhi NCR,2025-04-04,Silver,1.0,411.73,411.73
C101359,29,Male,Mumbai,2023-07-24,Platinum,5.0,339.82,1699.12
C101360,28,Female,Bengaluru,2025-01-27,New,4.0,328.42,1313.66
C101361,39,Male,Kolkata,2023-07-21,New,6.0,308.23,1849.36
C101362,18,Female,Pune,2025-07-20,New,8.0,378.48,3027.83
C101363,39,Female,Ahmedabad,2025-07-24,Platinum,6.0,386.47,2318.8
C101364,28,Female,Bengaluru,2023-01-04,New,3.0,493.08,1479.23
C101365,34,Male,Bengaluru,2024-06-06,New,3.0,276.64,829.91
C101366,21,Female,Mumbai,2024-01-29,Silver,7.0,481.24,3368.66
C101367,43,Female,Delhi NCR,2025-07-06,Gold,8.0,360.6,2884.78
C101368,42,Female,Chennai,2023-11-26,Silver,4.0,218.32,873.3
C101369,40,Female,Delhi NCR,2025-01-12,Platinum,3.0,386.57,1159.7
C101370,18,Female,Mumbai,2023-05-01,New,10.0,275.57,2755.67
C101371,38,Male,Ahmedabad,2023-08-07,Silver,4.0,313.27,1253.07
C101372,35,Female,Hyderabad,2025-10-11,Silver,2.0,258.38,516.76
C101373,18,Male,Delhi NCR,2024-02-01,New,4.0,264.05,1056.19
C101374,31,Female,Pune,2025-02-27,Gold,6.0,261.67,1570.02
C101375,34,Male,Bengaluru,2025-09-23,Silver,6.0,317.55,1905.29
C101376,36,Male,Kolkata,2025-09-21,New,2.0,213.88,427.76
C101377,33,Male,Pune,2023-01-21,New,8.0,265.96,2127.7
C101378,34,Male,Delhi NCR,2023-08-28,New,4.0,471.45,1885.8
C101379,44,Female,Delhi NCR,2025-01-06,Gold,5.0,310.08,1550.39
C101380,42,Male,Mumbai,2025-08-12,New,2.0,496.53,993.06
C101381,18,Female,Pune,2025-10-05,Gold,4.0,483.06,1932.24
C101382,28,Male,Bengaluru,2025-01-11,New,1.0,449.07,449.07
C101383,30,Female,Chennai,2023-04-18,Platinum,6.0,440.34,2642.04
C101384,18,Male,Bengaluru,2025-02-03,Gold,4.0,389.3,1557.22
C101385,32,Male,Mumbai,2023-10-08,New,3.0,423.38,1270.13
C101386,42,Male,Delhi NCR,2025-04-12,New,6.0,328.36,1970.19
C101387,21,Female,Delhi NCR,2024-07-17,Gold,1.0,311.67,311.67
C101388,34,Other,Bengaluru,2023-07-09,New,2.0,186.44,372.87
C101389,23,Female,Hyderabad,2025-05-19,New,3.0,248.4,745.2
C101390,25,Male,Jaipur,2025-10-15,Gold,5.0,265.7,1328.51
C101391,44,Male,Mumbai,2024-06-05,Gold,9.0,388.84,3499.53
C101392,26,Male,Pune,2025-04-16,Gold,9.0,251.45,2263.07
C101393,35,Male,Delhi NCR,2023-03-03,Gold,3.0,465.08,1395.23
C101394,18,Female,Pune,2023-10-07,Silver,4.0,299.92,1199.67
C101395,48,Male,Delhi NCR,2023-05-11,Gold,7.0,379.58,2657.03
C101396,36,Female,Pune,2023-10-20,New,5.0,361.87,1809.34
C101397,29,Female,Delhi NCR,2024-01-23,Gold,6.0,252.93,1517.6
C101398,36,Male,Delhi NCR,2024-03-20,Silver,4.0,359.08,1436.33
C101399,18,Male,Hyderabad,2023-11-29,Silver,3.0,309.23,927.68
C101400,42,Male,Mumbai,2024-07-15,Platinum,8.0,403.38,3227.06
C101401,28,Male,Bengaluru,2023-08-15,Silver,9.0,346.78,3121.06
C101402,29,Male,Mumbai,2023-12-25,Silver,3.0,383.73,1151.18
C101403,27,Female,Jaipur,2025-05-15,Silver,2.0,220.0,440.01
C101404,26,Male,Mumbai,2024-08-02,New,5.0,319.84,1599.19
C101405,37,Female,Hyderabad,2023-01-28,New,7.0,359.9,2519.28
C101406,33,Female,Kolkata,2023-12-05,Platinum,6.0,235.28,1411.71
C101407,37,Female,Pune,2025-05-04,New,5.0,390.03,1950.14
C101408,31,Female,Mumbai,2023-07-05,Silver,9.0,221.25,1991.23
C101409,36,Male,Hyderabad,2025-08-07,Silver,5.0,320.37,1601.87
C101410,27,Male,Delhi NCR,2023-11-01,Gold,3.0,447.83,1343.49
C101411,51,Male,Hyderabad,2024-10-11,Gold,3.0,416.76,1250.29
C101412,18,Female,Bengaluru,2024-05-04,New,9.0,344.49,3100.38
C101413,42,Female,Chennai,2024-10-06,New,5.0,384.9,1924.5
C101414,43,Male,Kolkata,2025-04-01,Silver,4.0,370.91,1483.64
C101415,23,Male,Delhi NCR,2023-06-03,New,5.0,362.29,1811.45
C101416,51,Male,Delhi NCR,2023-12-29,Silver,8.0,294.6,2356.77
C101417,40,Male,Bengaluru,2024-08-08,New,4.0,282.55,1130.19
C101418,40,Female,Hyderabad,2023-09-26,New,4.0,273.92,1095.7
C101419,31,Male,Mumbai,2024-01-22,Platinum,4.0,280.99,1123.95
C101420,29,Male,Hyderabad,2025-07-01,Platinum,3.0,331.21,993.62
C101421,29,Male,Bengaluru,2023-08-24,Gold,9.0,353.24,3179.13
C101422,35,Male,Jaipur,2023-07-15,New,6.0,387.92,2327.5
C101423,44,Male,Bengaluru,2024-08-23,Platinum,8.0,347.31,2778.5
C101424,33,Female,Delhi NCR,2023-04-13,Silver,4.0,268.09,1072.36
C101425,23,Male,Mumbai,2023-01-02,Platinum,6.0,271.13,1626.77
C101426,38,Female,Hyderabad,2025-06-14,New,8.0,398.25,3186.03
C101427,39,Male,Mumbai,2023-10-12,New,6.0,348.9,2093.38
C101428,37,Male,Mumbai,2023-05-05,Silver,9.0,347.53,3127.78
C101429,38,Male,Mumbai,2024-11-06,Gold,6.0,392.92,2357.49
C101430,29,Male,Chennai,2024-05-10,New,6.0,284.05,1704.29
C101431,23,Male,Jaipur,2024-04-13,New,5.0,305.85,1529.25
C101432,23,Male,Mumbai,2024-03-27,Silver,7.0,331.64,2321.48
C101433,18,Female,Delhi NCR,2023-05-31,Platinum,6.0,313.58,1881.45
C101434,33,Female,Bengaluru,2025-06-03,Gold,3.0,290.32,870.97
C101435,30,Female,Mumbai,2023-01-02,Platinum,3.0,418.83,1256.5
C101436,27,Male,Lucknow,2024-05-12,Silver,3.0,391.33,1173.98
C101437,18,Female,Bengaluru,2023-10-06,Gold,5.0,358.15,1790.73
C101438,20,Female,Pune,2024-10-22,Silver,5.0,243.23,1216.17
C101439,41,Male,Ahmedabad,2024-07-19,New,4.0,262.82,1051.29
C101440,25,Male,Hyderabad,2024-02-01,Silver,5.0,275.24,1376.18
C101441,34,Male,Mumbai,2024-07-04,Silver,4.0,354.44,1417.77
C101442,18,Female,Hyderabad,2023-08-22,Silver,5.0,292.21,1461.06
C101443,44,Male,Bengaluru,2023-05-16,New,4.0,334.46,1337.86
C101444,30,Male,Bengaluru,2025-07-21,Gold,4.0,301.32,1205.27
C101445,34,Other,Lucknow,2024-09-24,Gold,2.0,467.45,934.9
C101446,52,Male,Mumbai,2024-11-04,New,7.0,405.09,2835.66
C101447,31,Female,Bengaluru,2025-10-25,Platinum,1.0,273.51,273.51
C101448,28,Female,Delhi NCR,2025-07-20,New,3.0,407.0,1221.01
C101449,26,Female,Delhi NCR,2024-08-25,New,7.0,293.97,2057.8
C101450,31,Female,Hyderabad,2025-03-27,New,3.0,209.56,628.69
C101451,36,Male,Chennai,2024-06-27,Silver,6.0,320.01,1920.07
C101452,30,Female,Hyderabad,2023-09-03,New,3.0,467.2,1401.61
C101453,27,Female,Mumbai,2024-10-03,Silver,7.0,285.34,1997.39
C101454,44,Female,Delhi NCR,2025-07-29,Gold,7.0,331.61,2321.29
C101455,30,Male,Bengaluru,2025-06-25,Silver,4.0,400.46,1601.84
C101456,52,Male,Bengaluru,2024-06-04,Gold,4.0,267.78,1071.12
C101457,32,Male,Chennai,2025-09-01,Platinum,4.0,245.63,982.53
C101458,47,Male,Pune,2023-07-23,Silver,6.0,286.65,1719.88
C101459,34,Female,Kolkata,2023-02-12,New,5.0,366.64,1833.2
C101460,40,Female,Chennai,2024-02-20,New,2.0,232.32,464.63
C101461,24,Female,Mumbai,2023-07-31,Silver,4.0,286.51,1146.05
C101462,23,Female,Hyderabad,2025-09-13,Silver,6.0,241.48,1448.85
C101463,35,Male,Chennai,2023-04-30,Silver,3.0,256.84,770.51
C101464,40,Male,Jaipur,2024-07-04,Silver,9.0,298.64,2687.8
C101465,31,Male,Bengaluru,2025-03-06,Silver,6.0,280.53,1683.2
C101466,19,Male,Pune,2023-04-25,New,7.0,457.54,3202.8
C101467,19,Male,Bengaluru,2023-02-16,New,6.0,381.27,2287.64
C101468,18,Male,Chennai,2024-07-24,New,1.0,352.35,352.35
C101469,18,Male,Ahmedabad,2025-07-18,Gold,8.0,250.18,2001.43
C101470,32,Female,Ahmedabad,2023-01-17,Silver,4.0,341.93,1367.72
C101471,31,Male,Delhi NCR,2023-01-22,Silver,7.0,429.62,3007.34
C101472,31,Male,Delhi NCR,2025-08-11,Silver,5.0,325.27,1626.34
C101473,18,Male,Chennai,2024-09-12,Silver,3.0,309.54,928.61
C101474,29,Female,Hyderabad,2024-12-23,New,7.0,301.05,2107.32
C101475,30,Female,Ahmedabad,2023-10-11,New,1.0,224.35,224.35
C101476,50,Male,Mumbai,2023-11-18,New,6.0,415.92,2495.53
C101477,18,Male,Kolkata,2024-04-29,New,4.0,291.36,1165.44
C101478,27,Female,Pune,2023-08-09,New,5.0,286.52,1432.6
C101479,46,Female,Delhi NCR,2024-03-31,Gold,5.0,367.41,1837.07
C101480,35,Female,Delhi NCR,2025-09-09,New,4.0,281.43,1125.71
C101481,36,Male,Pune,2025-02-10,New,6.0,299.18,1795.06
C101482,32,Female,Delhi NCR,2025-06-14,New,6.0,240.22,1441.29
C101483,34,Female,Chennai,2024-05-26,New,4.0,232.91,931.63
C101484,38,Male,Hyderabad,2025-03-22,New,7.0,316.69,2216.82
C101485,24,Female,Bengaluru,2024-03-09,New,4.0,307.53,1230.11
C101486,39,Male,Mumbai,2024-09-27,New,4.0,232.61,930.45
C101487,19,Female,Lucknow,2025-01-22,Platinum,6.0,242.83,1457.0
C101488,34,Male,Pune,2025-04-29,New,3.0,405.07,1215.21
C101489,33,Male,Chennai,2025-08-11,New,5.0,396.24,1981.22
C101490,25,Female,Chennai,2023-04-19,Silver,4.0,307.25,1228.99
C101491,31,Female,Hyderabad,2025-03-28,New,7.0,388.9,2722.33
C101492,25,Male,Jaipur,2024-12-31,Silver,1.0,198.65,198.65
C101493,21,Other,Hyderabad,2025-01-28,Silver,3.0,336.77,1010.32
C101494,28,Male,Bengaluru,2023-01-16,Gold,3.0,300.9,902.71
C101495,21,Male,Mumbai,2024-05-17,Platinum,4.0,248.08,992.34
C101496,34,Female,Mumbai,2025-09-16,Silver,8.0,300.44,2403.53
C101497,21,Male,Chennai,2025-07-16,New,7.0,409.83,2868.79
C101498,37,Male,Mumbai,2023-08-26,Silver,6.0,409.65,2457.89
C101499,20,Female,Pune,2024-05-15,New,5.0,283.95,1419.75
C101500,26,Male,Jaipur,2025-06-08,Gold,6.0,273.08,1638.46
C101501,25,Male,Bengaluru,2025-08-16,New,2.0,299.31,598.62
C101502,43,Male,Delhi NCR,2023-12-08,Silver,2.0,279.06,558.12
C101503,34,Female,Pune,2025-04-07,New,3.0,291.5,874.5
C101504,29,Male,Delhi NCR,2025-05-09,Silver,6.0,417.9,2507.37
C101505,35,Male,Chennai,2023-06-04,New,9.0,382.57,3443.17
C101506,18,Female,Bengaluru,2023-02-02,New,2.0,727.86,1455.71
C101507,31,Male,Bengaluru,2023-02-18,Silver,9.0,295.89,2662.99
C101508,49,Male,Hyderabad,2023-05-30,Silver,3.0,500.54,1501.62
C101509,32,Female,Bengaluru,2025-02-02,New,3.0,421.18,1263.54
C101510,32,Female,Mumbai,2024-02-06,New,3.0,294.81,884.44
C101511,36,Male,Mumbai,2024-12-07,Gold,6.0,386.92,2321.49
C101512,39,Female,Bengaluru,2023-04-03,Silver,4.0,292.38,1169.5
C101513,18,Female,Ahmedabad,2024-09-12,Silver,3.0,535.04,1605.13
C101514,18,Male,Delhi NCR,2025-02-06,Silver,3.0,435.44,1306.33
C101515,33,Female,Mumbai,2025-10-02,Silver,6.0,267.14,1602.86
C101516,25,Female,Delhi NCR,2023-11-25,Silver,3.0,195.03,585.08
C101517,43,Female,Bengaluru,2024-07-15,New,6.0,254.73,1528.36
C101518,28,Female,Delhi NCR,2024-05-12,Silver,7.0,234.51,1641.56
C101519,18,Female,Chennai,2023-12-25,Silver,4.0,336.9,1347.62
C101520,20,Other,Delhi NCR,2024-10-20,New,2.0,409.84,819.67
C101521,18,Female,Pune,2024-08-04,Gold,6.0,303.96,1823.78
C101522,29,Female,Mumbai,2025-05-07,New,5.0,325.37,1626.87
C101523,29,Female,Bengaluru,2023-01-30,New,5.0,344.47,1722.37
C101524,27,Female,Delhi NCR,2023-08-17,Gold,7.0,386.94,2708.61
C101525,41,Female,Chennai,2024-08-19,Gold,3.0,528.27,1584.81
C101526,42,Male,Jaipur,2024-08-13,New,13.0,338.66,4402.56
C101527,29,Male,Mumbai,2025-07-18,Silver,6.0,190.76,1144.59
C101528,18,Female,Jaipur,2024-11-26,New,11.0,243.44,2677.86
C101529,37,Male,Mumbai,2023-01-05,Gold,6.0,394.42,2366.53
C101530,36,Female,Hyderabad,2024-05-18,Silver,5.0,433.75,2168.74
C101531,34,Female,Pune,2025-05-20,Gold,1.0,180.47,180.47
C101532,40,Female,Delhi NCR,2025-06-18,New,5.0,298.02,1490.1
C101533,21,Male,Bengaluru,2025-04-05,New,5.0,392.64,1963.19
C101534,49,Female,Delhi NCR,2024-05-06,Gold,6.0,321.49,1928.96
C101535,22,Male,Pune,2023-04-20,New,7.0,275.09,1925.66
C101536,38,Male,Bengaluru,2023-08-08,New,7.0,410.86,2876.05
C101537,18,Male,Ahmedabad,2025-05-22,Silver,5.0,257.35,1286.73
C101538,23,Male,Mumbai,2023-12-17,Silver,9.0,260.72,2346.49
C101539,45,Female,Ahmedabad,2025-02-25,New,7.0,285.49,1998.4
C101540,29,Female,Delhi NCR,2023-02-07,Silver,9.0,410.26,3692.35
C101541,39,Female,Hyderabad,2024-05-20,New,2.0,404.1,808.21
C101542,33,Male,Mumbai,2025-09-05,Silver,4.0,297.14,1188.54
C101543,30,Male,Delhi NCR,2023-09-10,Gold,3.0,413.91,1241.72
C101544,43,Male,Delhi NCR,2023-02-01,Silver,6.0,275.27,1651.64
C101545,29,Female,Pune,2023-10-24,Silver,8.0,376.24,3009.96
C101546,18,Female,Mumbai,2023-03-06,Silver,2.0,173.12,346.25
C101547,24,Male,Hyderabad,2024-09-22,New,5.0,399.19,1995.97
C101548,36,Male,Lucknow,2023-07-17,Gold,6.0,469.93,2819.56
C101549,35,Male,Mumbai,2023-09-11,Gold,2.0,372.26,744.51
C101550,18,Female,Delhi NCR,2024-08-28,Gold,10.0,405.71,4057.05
C101551,24,Male,Delhi NCR,2023-12-02,Platinum,10.0,376.4,3763.95
C101552,26,Male,Delhi NCR,2024-11-01,Silver,3.0,244.54,733.62
C101553,28,Male,Bengaluru,2025-08-16,Silver,5.0,321.16,1605.82
C101554,19,Male,Chennai,2025-08-17,New,6.0,352.09,2112.55
C101555,25,Male,Mumbai,2025-01-21,Platinum,7.0,311.13,2177.9
C101556,24,Male,Delhi NCR,2025-09-24,Silver,5.0,317.81,1589.07
C101557,38,Female,Pune,2025-01-28,New,5.0,300.24,1501.18
C101558,38,Male,Mumbai,2023-03-11,Gold,3.0,253.31,759.94
C101559,30,Male,Hyderabad,2025-09-11,Silver,6.0,309.02,1854.14
C101560,27,Female,Jaipur,2024-08-06,Platinum,6.0,346.6,2079.59
C101561,32,Male,Mumbai,2023-01-06,Gold,8.0,364.33,2914.63
C101562,24,Female,Bengaluru,2024-10-01,Gold,4.0,277.44,1109.77
C101563,21,Female,Chennai,2023-09-09,Silver,7.0,312.01,2184.06
C101564,23,Male,Pune,2024-07-04,Silver,2.0,354.66,709.32
C101565,25,Female,Chennai,2024-11-08,Gold,6.0,397.41,2384.45
C101566,21,Female,Chennai,2023-01-29,New,2.0,205.74,411.48
C101567,32,Female,Hyderabad,2024-03-27,New,5.0,393.87,1969.37
C101568,38,Male,Hyderabad,2023-02-27,Platinum,7.0,374.18,2619.23
C101569,18,Male,Pune,2023-04-27,Gold,5.0,320.22,1601.1
C101570,31,Male,Pune,2023-08-06,Platinum,8.0,532.69,4261.5
C101571,29,Other,Pune,2025-03-15,New,6.0,356.37,2138.24
C101572,34,Female,Bengaluru,2024-03-01,New,7.0,269.41,1885.88
C101573,31,Male,Kolkata,2023-02-18,Gold,5.0,483.94,2419.72
C101574,18,Female,Mumbai,2025-02-08,New,5.0,313.65,1568.24
C101575,20,Male,Delhi NCR,2024-07-14,Silver,6.0,319.57,1917.4
C101576,31,Male,Mumbai,2023-05-26,New,1.0,205.09,205.09
C101577,40,Female,Mumbai,2024-08-02,Gold,6.0,317.06,1902.38
C101578,18,Male,Pune,2023-09-14,Silver,3.0,306.09,918.28
C101579,34,Female,Mumbai,2024-10-17,New,4.0,345.82,1383.26
C101580,42,Female,Pune,2025-09-03,Silver,7.0,280.97,1966.81
C101581,30,Female,Bengaluru,2023-11-22,New,7.0,307.06,2149.4
C101582,36,Female,Delhi NCR,2025-02-06,Gold,3.0,229.2,687.61
C101583,25,Male,Mumbai,2023-01-25,Silver,2.0,544.5,1089.01
C101584,30,Female,Bengaluru,2024-02-24,Silver,6.0,339.94,2039.64
C101585,18,Female,Chennai,2025-07-04,Silver,4.0,360.1,1440.39
C101586,18,Male,Bengaluru,2023-03-18,New,4.0,297.41,1189.63
C101587,39,Male,Mumbai,2025-08-15,New,2.0,459.31,918.62
C101588,22,Male,Mumbai,2023-04-07,Platinum,6.0,286.45,1718.72
C101589,27,Male,Delhi NCR,2024-05-11,Silver,5.0,435.25,2176.27
C101590,19,Male,Delhi NCR,2023-07-06,Silver,6.0,443.84,2663.03
C101591,18,Male,Lucknow,2023-01-22,New,2.0,180.16,360.32
C101592,29,Female,Delhi NCR,2023-12-26,Platinum,6.0,269.34,1616.04
C101593,24,Male,Delhi NCR,2024-08-21,Gold,8.0,350.04,2800.34
C101594,34,Male,Kolkata,2025-01-14,New,2.0,585.88,1171.75
C101595,35,Male,Pune,2023-11-22,Silver,6.0,425.63,2553.77
C101596,34,Male,Bengaluru,2024-05-22,Silver,7.0,356.51,2495.6
C101597,33,Other,Pune,2023-07-07,Gold,5.0,417.54,2087.7
C101598,45,Male,Jaipur,2025-01-21,Platinum,5.0,301.97,1509.83
C101599,21,Male,Delhi NCR,2023-06-24,Gold,3.0,354.14,1062.41
C101600,31,Male,Mumbai,2025-06-05,Gold,5.0,304.65,1523.27
C101601,41,Male,Kolkata,2023-07-04,Silver,8.0,313.2,2505.58
C101602,42,Female,Chennai,2024-11-14,New,4.0,363.94,1455.76
C101603,18,Female,Lucknow,2023-12-07,Silver,2.0,448.06,896.11
C101604,28,Male,Mumbai,2025-10-23,Gold,3.0,259.84,779.51
C101605,31,Female,Jaipur,2023-10-17,New,4.0,291.33,1165.31
C101606,36,Male,Mumbai,2025-09-04,Silver,6.0,276.66,1659.93
C101607,33,Female,Pune,2025-05-11,New,4.0,332.02,1328.08
C101608,29,Female,Ahmedabad,2024-04-27,New,3.0,381.56,1144.68
C101609,28,Male,Delhi NCR,2024-05-25,Gold,5.0,352.45,1762.24
C101610,34,Female,Delhi NCR,2023-12-31,New,6.0,398.97,2393.83
C101611,29,Female,Hyderabad,2024-03-16,Gold,2.0,224.48,448.97
C101612,31,Male,Kolkata,2024-04-24,New,5.0,368.24,1841.18
C101613,32,Other,Delhi NCR,2023-05-31,Silver,4.0,367.92,1471.66
C101614,25,Female,Kolkata,2023-11-29,Gold,11.0,287.74,3165.11
C101615,36,Male,Mumbai,2025-06-21,Gold,5.0,351.73,1758.66
C101616,57,Female,Bengaluru,2025-10-05,Gold,5.0,287.05,1435.24
C101617,31,Female,Mumbai,2023-02-26,New,5.0,242.36,1211.8
C101618,34,Male,Ahmedabad,2025-01-24,New,5.0,281.84,1409.18
C101619,24,Male,Delhi NCR,2023-09-04,Gold,6.0,215.81,1294.86
C101620,36,Female,Hyderabad,2024-11-04,Gold,7.0,308.19,2157.34
C101621,31,Female,Delhi NCR,2024-10-02,Gold,7.0,249.21,1744.5
C101622,38,Male,Ahmedabad,2025-06-24,Gold,3.0,270.67,812.0
C101623,42,Male,Chennai,2024-12-24,New,3.0,394.16,1182.47
C101624,33,Male,Mumbai,2025-04-28,New,6.0,258.67,1552.02
C101625,41,Female,Mumbai,2025-04-05,Platinum,6.0,434.55,2607.31
C101626,18,Female,Bengaluru,2024-10-28,Silver,5.0,335.91,1679.55
C101627,45,Male,Bengaluru,2024-02-27,Gold,5.0,305.95,1529.73
C101628,34,Female,Kolkata,2023-12-14,Silver,4.0,386.34,1545.36
C101629,41,Female,Hyderabad,2023-12-24,Platinum,3.0,193.36,580.09
C101630,20,Female,Bengaluru,2024-01-05,Gold,4.0,322.15,1288.59
C101631,24,Male,Pune,2023-10-25,New,4.0,351.84,1407.34
C101632,32,Female,Bengaluru,2023-11-17,Gold,8.0,318.54,2548.31
C101633,31,Male,Delhi NCR,2024-08-08,New,6.0,267.81,1606.88
C101634,34,Male,Delhi NCR,2023-10-06,Silver,4.0,457.95,1831.79
C101635,41,Female,Mumbai,2023-12-26,Gold,6.0,444.37,2666.23
C101636,18,Female,Hyderabad,2024-12-31,New,3.0,410.13,1230.4
C101637,40,Male,Delhi NCR,2023-12-04,New,4.0,313.2,1252.8
C101638,31,Female,Hyderabad,2023-04-20,Silver,5.0,539.13,2695.67
C101639,29,Female,Mumbai,2023-01-18,Platinum,7.0,350.45,2453.18
C101640,18,Male,Pune,2025-02-27,New,3.0,356.73,1070.18
C101641,36,Male,Delhi NCR,2025-09-03,Silver,4.0,329.95,1319.81
C101642,18,Female,Bengaluru,2024-12-04,Silver,2.0,223.76,447.53
C101643,37,Female,Delhi NCR,2023-03-04,Silver,6.0,492.26,2953.57
C101644,18,Male,Mumbai,2024-08-03,Gold,8.0,381.24,3049.93
C101645,31,Female,Delhi NCR,2023-10-06,Silver,4.0,356.78,1427.12
C101646,30,Female,Bengaluru,2023-11-27,Gold,2.0,225.9,451.8
C101647,42,Female,Chennai,2025-08-07,Gold,5.0,244.25,1221.23
C101648,29,Female,Delhi NCR,2025-04-29,Platinum,5.0,231.86,1159.32
C101649,25,Male,Chennai,2025-01-27,Gold,6.0,427.54,2565.25
C101650,26,Male,Hyderabad,2024-05-30,New,9.0,334.61,3011.51
C101651,42,Male,Bengaluru,2024-08-18,Gold,7.0,297.7,2083.91
C101652,36,Female,Hyderabad,2025-08-01,Silver,6.0,310.36,1862.13
C101653,28,Female,Mumbai,2024-11-11,New,4.0,333.69,1334.76
C101654,29,Female,Pune,2024-08-19,Silver,3.0,529.37,1588.1
C101655,18,Male,Chennai,2023-04-10,Gold,6.0,374.32,2245.94
C101656,34,Female,Chennai,2025-10-23,New,7.0,433.19,3032.35
C101657,18,Male,Mumbai,2025-04-12,Silver,3.0,270.79,812.36
C101658,38,Male,Pune,2024-01-11,Silver,4.0,400.44,1601.76
C101659,32,Male,Delhi NCR,2023-09-15,Silver,4.0,413.75,1655.01
C101660,52,Female,Bengaluru,2025-09-23,Gold,7.0,277.73,1944.14
C101661,21,Male,Delhi NCR,2025-09-11,New,5.0,338.4,1691.99
C101662,31,Female,Delhi NCR,2024-03-08,Gold,5.0,290.88,1454.41
C101663,47,Other,Hyderabad,2023-08-27,Gold,7.0,364.2,2549.37
C101664,42,Female,Kolkata,2025-04-01,Silver,3.0,593.63,1780.88
C101665,25,Male,Delhi NCR,2024-10-06,Silver,2.0,239.88,479.77
C101666,33,Female,Hyderabad,2025-07-16,New,4.0,533.15,2132.61
C101667,31,Female,Hyderabad,2024-07-15,New,6.0,338.39,2030.33
C101668,34,Male,Jaipur,2024-07-22,Silver,5.0,358.63,1793.13
