Customer_ID,Age,Gender,City,Signup_Date,Loyalty_Status
C101659,32.0,Male,Delhi NCR,2023-09-15,Silver
C101660,52.0,Female,Bengaluru,2025-09-23,Gold
C101661,21.0,Male,Delhi NCR,2025-09-11,New
C101662,,Female,Delhi NCR,2024-03-08,Gold
C101663,47.0,Other,Hyderabad,2023-08-27,Gold
C101664,42.0,Female,Kolkata,2025-04-01,Silver
C101665,25.0,Male,Delhi NCR,2024-10-06,Silver
C101666,33.0,Female,Hyderabad,2025-07-16,New
C101667,31.0,Female,Hyderabad,2024-07-15,New
C101668,34.0,Male,Jaipur,2024-07-22,Silver
C101669,25.0,Female,Pune,2023-05-28,New
C101670,30.0,Female,Delhi NCR,2024-09-13,Gold
C101671,18.0,Male,Delhi NCR,2024-01-09,Silver
C101672,32.0,Male,Hyderabad,2023-07-31,New
C101673,35.0,Male,Delhi NCR,2025-03-15,New
C101674,29.0,Male,Ahmedabad,2023-12-23,Gold
C101675,18.0,Female,Ahmedabad,2023-08-07,New
C101676,40.0,Male,Jaipur,2025-09-16,Silver
C101677,34.0,Male,Mumbai,2025-09-18,New
C101678,24.0,Male,Pune,2024-05-24,Platinum
C101679,28.0,Male,Pune,2023-11-01,Silver
C101680,18.0,Male,Delhi NCR,2023-06-16,Silver
C101681,22.0,Female,Mumbai,2024-10-07,Silver
C101682,26.0,Male,Delhi NCR,2024-09-21,New
C101683,42.0,Male,Mumbai,2024-09-29,Gold
C101684,25.0,Female,Jaipur,2025-03-01,New
C101685,37.0,Female,Kolkata,2024-04-29,New
C101686,26.0,Male,Mumbai,2024-12-04,New
C101687,33.0,Male,Hyderabad,2024-11-06,Silver
C101688,30.0,Male,Delhi NCR,2025-03-30,Gold
C101689,39.0,Male,Mumbai,2025-02-04,New
C101690,26.0,Male,Delhi NCR,2023-02-07,Gold
C101691,18.0,Female,Pune,2024-09-29,Gold
C101692,19.0,Female,Pune,2025-10-01,New
C101693,26.0,Male,Kolkata,2024-07-30,New
C101694,20.0,Female,Kolkata,2024-06-29,New
C101695,35.0,Male,Delhi NCR,2024-09-16,New
C101696,27.0,Male,Chennai,2024-07-30,Gold
C101697,52.0,Male,Delhi NCR,2024-02-19,Silver
C101698,18.0,Male,Mumbai,2025-10-20,Silver
C101699,33.0,Female,Bengaluru,2023-03-14,Gold
C101700,21.0,Male,Delhi NCR,2025-04-18,New
C101701,27.0,Female,Delhi NCR,2023-06-14,Gold
C101702,32.0,Male,Mumbai,2023-08-01,Silver
C101703,18.0,Female,Delhi NCR,2024-09-16,New
C101704,33.0,Female,Jaipur,2024-10-19,Silver
C101705,,Male,Mumbai,2025-08-12,New
C101706,27.0,Male,Bengaluru,2023-10-31,Platinum
C101707,33.0,Female,Lucknow,2023-01-27,Silver
C101708,40.0,Female,Hyderabad,2023-09-20,Gold
C101709,30.0,Male,Bengaluru,2024-07-14,Platinum
C101710,26.0,Female,Ahmedabad,2024-01-04,Silver
C101711,18.0,Male,Mumbai,2023-09-17,Gold
C101712,37.0,Male,Delhi NCR,2025-07-30,Silver
C101713,30.0,Male,Hyderabad,2024-08-01,New
C101714,22.0,Male,Bengaluru,2024-11-23,Platinum
C101715,32.0,Male,Chennai,2025-02-11,Silver
C101716,26.0,Male,Delhi NCR,2024-02-26,Gold
C101717,26.0,Male,Hyderabad,2025-01-27,Silver
C101718,36.0,Male,Pune,2025-09-19,New
C101719,19.0,Male,Lucknow,2025-01-16,Silver
C101720,40.0,Female,Delhi NCR,2023-11-02,New
C101721,18.0,Female,Mumbai,2025-03-13,New
C101722,25.0,Male,Jaipur,2023-09-01,Silver
C101723,48.0,Male,Hyderabad,2023-03-16,New
C101724,41.0,Female,Delhi NCR,2024-04-02,Platinum
C101725,32.0,Male,Delhi NCR,2024-06-08,Silver
C101726,23.0,Male,Chennai,2024-04-28,Silver
C101727,26.0,Female,Hyderabad,2023-09-27,New
C101728,32.0,Male,Hyderabad,2023-10-09,New
C101729,31.0,Female,Kolkata,2025-08-06,Silver
C101730,30.0,Female,Mumbai,2023-10-28,New
C101731,31.0,Female,Delhi NCR,2025-03-17,Silver
C101732,29.0,Male,Hyderabad,2023-09-23,Silver
C101733,18.0,Male,Ahmedabad,2023-04-21,New
C101734,26.0,Male,Mumbai,2023-03-07,Silver
C101735,39.0,Female,Pune,2023-09-08,New
C101736,19.0,Female,Delhi NCR,2025-05-16,New
C101737,29.0,Female,Delhi NCR,2024-04-13,Gold
C101738,24.0,Male,Ahmedabad,2024-12-16,New
C101739,32.0,Female,Delhi NCR,2025-09-18,New
C101740,28.0,Male,Delhi NCR,2023-02-19,Silver
C101741,44.0,Female,Chennai,2023-04-23,Silver
C101742,36.0,Female,Mumbai,2025-08-05,Platinum
C101743,19.0,Male,Bengaluru,2024-08-08,Gold
C101744,,Male,Chennai,2024-09-28,Gold
C101745,24.0,Female,Delhi NCR,2023-12-18,Silver
C101746,26.0,Male,Pune,2025-05-01,Silver
C101747,34.0,Male,Mumbai,2024-10-27,New
C101748,27.0,Male,Delhi NCR,2023-09-23,Gold
C101749,39.0,Male,Pune,2024-10-30,Silver
C101750,24.0,Female,Mumbai,2023-01-04,New
C101751,25.0,Male,Kolkata,2023-09-05,Silver
C101752,25.0,Male,Ahmedabad,2023-07-30,Gold
C101753,26.0,Female,Kolkata,2025-03-20,Silver
C101754,41.0,Female,Mumbai,2025-01-27,New
C101755,37.0,Male,Mumbai,2023-04-05,Platinum
C101756,46.0,Male,Ahmedabad,2025-07-22,New
C101757,51.0,Male,Bengaluru,2025-04-22,Platinum
C101758,22.0,Male,Pune,2024-03-23,Silver
C101759,32.0,Male,Kolkata,2023-08-07,Platinum
C101760,20.0,Male,Mumbai,2024-03-08,Gold
C101761,24.0,Female,Delhi NCR,2024-08-30,Silver
C101762,25.0,Female,Hyderabad,2024-10-10,Gold
C101763,21.0,Female,Hyderabad,2023-12-24,New
C101764,22.0,Male,Mumbai,2023-04-15,New
C101765,30.0,Male,Hyderabad,2024-09-20,New
C101766,20.0,Other,Chennai,2024-12-27,Silver
C101767,,Female,Mumbai,2023-10-03,New
C101768,23.0,Male,Mumbai,2024-10-20,Silver
C101769,56.0,Male,Pune,2024-08-09,Platinum
C101770,,Male,Chennai,2024-05-31,Gold
C101771,32.0,Male,Jaipur,2023-01-09,New
C101772,19.0,Female,Delhi NCR,2023-11-13,Silver
C101773,46.0,Male,Ahmedabad,2024-01-21,New
C101774,41.0,Female,Chennai,2025-05-08,New
C101775,34.0,Female,Pune,2025-05-01,Platinum
C101776,19.0,Female,Mumbai,2025-06-18,Platinum
C101777,33.0,Male,Delhi NCR,2024-04-21,New
C101778,21.0,Female,Bengaluru,2023-12-03,New
C101779,44.0,Female,Mumbai,2024-05-29,New
C101780,38.0,Male,Mumbai,2025-03-26,Silver
C101781,32.0,Female,Ahmedabad,2024-10-02,New
C101782,18.0,Female,Delhi NCR,2024-09-11,New
C101783,22.0,Female,Jaipur,2024-03-23,Silver
C101784,37.0,Male,Bengaluru,2024-12-18,New
C101785,42.0,Female,Kolkata,2025-06-12,Gold
C101786,41.0,Male,Mumbai,2024-11-19,Gold
C101787,18.0,Male,Hyderabad,2024-02-20,Silver
C101788,34.0,Male,Hyderabad,2025-05-15,Silver
C101789,40.0,Male,Ahmedabad,2025-08-28,Gold
C101790,18.0,Male,Delhi NCR,2025-03-31,New
C101791,31.0,Male,Delhi NCR,2025-06-22,Gold
C101792,33.0,Female,Jaipur,2023-10-01,New
C101793,28.0,Male,Delhi NCR,2024-03-09,Platinum
C101794,18.0,Other,Hyderabad,2023-09-14,New
C101795,28.0,Male,Delhi NCR,2024-01-12,Gold
C101796,28.0,Female,Delhi NCR,2025-01-25,New
C101797,30.0,Female,Hyderabad,2024-11-27,Gold
C101798,26.0,Female,Hyderabad,2023-01-04,Silver
C101799,27.0,Female,Hyderabad,2025-02-16,New
C101800,31.0,Female,Bengaluru,2023-07-17,Gold
C101801,35.0,Male,Chennai,2023-07-11,New
C101802,28.0,Male,Lucknow,2024-07-13,Silver
C101803,27.0,Male,Mumbai,2023-09-06,New
C101804,32.0,Male,Mumbai,2025-09-18,Gold
C101805,18.0,Male,Mumbai,2023-05-31,Gold
C101806,35.0,Male,Chennai,2023-06-06,Silver
C101807,31.0,Female,Mumbai,2025-02-22,Gold
C101808,31.0,Female,Pune,2023-10-23,Gold
C101809,40.0,Female,Bengaluru,2025-01-05,Silver
C101810,18.0,Female,Hyderabad,2024-12-02,New
C101811,18.0,Male,Kolkata,2023-07-14,Silver
C101812,33.0,Male,Bengaluru,2024-08-20,New
C101813,31.0,Female,Bengaluru,2024-07-06,Silver
C101814,33.0,Female,Mumbai,2023-04-08,New
C101815,27.0,Male,Bengaluru,2025-02-26,Gold
C101816,37.0,Male,Mumbai,2025-06-02,Silver
C101817,39.0,Male,Kolkata,2025-09-02,Silver
C101818,35.0,Male,Bengaluru,2023-04-01,New
C101819,29.0,Male,Delhi NCR,2023-07-03,New
C101820,18.0,Male,Mumbai,2025-04-29,Gold
C101821,38.0,Female,Hyderabad,2023-11-10,Silver
C101822,42.0,Female,Ahmedabad,2024-10-06,Platinum
C101823,37.0,Male,Mumbai,2023-12-25,Silver
C101824,23.0,Female,Mumbai,2023-08-13,New
C101825,37.0,Female,Bengaluru,2024-10-05,Silver
C101826,39.0,Male,Jaipur,2023-07-31,Silver
C101827,45.0,Female,Kolkata,2023-05-21,New
C101828,23.0,Male,Delhi NCR,2024-06-30,Silver
C101829,29.0,Female,Hyderabad,2023-07-19,New
C101830,38.0,Male,Chennai,2023-07-18,New
C101831,32.0,Female,Chennai,2025-03-14,New
C101832,21.0,Female,Bengaluru,2024-06-28,Silver
C101833,35.0,Male,Chennai,2024-07-12,Gold
C101834,36.0,Male,Hyderabad,2023-05-28,New
C101835,32.0,Male,Delhi NCR,2023-06-15,Gold
C101836,33.0,Female,Delhi NCR,2024-02-07,Gold
C101837,29.0,Female,Mumbai,2024-02-05,Silver
C101838,44.0,Male,Delhi NCR,2024-04-10,New
C101839,23.0,Female,Bengaluru,2023-05-19,New
C101840,26.0,Male,Kolkata,2025-07-14,New
C101841,31.0,Male,Kolkata,2024-01-09,Platinum
C101842,39.0,Male,Delhi NCR,2025-04-20,Gold
C101843,18.0,Male,Delhi NCR,2024-02-17,New
C101844,19.0,Male,Pune,2024-05-01,Silver
C101845,18.0,Male,Bengaluru,2023-04-26,New
C101846,31.0,Male,Delhi NCR,2024-11-27,New
C101847,21.0,Female,Chennai,2023-03-03,New
C101848,28.0,Male,Delhi NCR,2025-02-09,New
C101849,37.0,Female,Delhi NCR,2025-06-27,New
C101850,25.0,Female,Chennai,2024-01-08,New
C101851,33.0,Female,Hyderabad,2025-07-03,Silver
C101852,28.0,Male,Bengaluru,2024-12-20,Silver
C101853,37.0,Female,Pune,2023-01-03,Silver
C101854,35.0,Male,Ahmedabad,2023-07-28,New
C101855,25.0,Male,Delhi NCR,2024-10-22,Silver
C101856,29.0,Male,Hyderabad,2024-12-23,Silver
C101857,40.0,Male,Delhi NCR,2023-04-07,Platinum
C101858,35.0,Female,Bengaluru,2024-12-06,New
C101859,18.0,Other,Bengaluru,2025-04-14,Silver
C101860,37.0,Female,Bengaluru,2023-04-05,New
C101861,21.0,Male,Delhi NCR,2025-06-24,New
C101862,44.0,Female,Chennai,2024-07-03,Silver
C101863,40.0,Female,Mumbai,2024-09-27,Gold
C101864,34.0,Male,Ahmedabad,2023-02-22,Platinum
C101865,32.0,Male,Mumbai,2024-09-23,Silver
C101866,29.0,Female,Kolkata,2024-04-13,New
C101867,37.0,Male,Hyderabad,2024-01-18,Gold
C101868,28.0,Male,Bengaluru,2025-03-14,New
C101869,33.0,Female,Pune,2023-09-14,Silver
C101870,39.0,Male,Chennai,2023-03-03,Gold
C101871,26.0,Male,Bengaluru,2024-05-29,Silver
C101872,25.0,Male,Bengaluru,2025-02-05,Silver
C101873,20.0,Female,Hyderabad,2023-05-18,New
C101874,21.0,Female,Hyderabad,2025-10-11,New
C101875,18.0,Female,Bengaluru,2024-11-23,Platinum
C101876,38.0,Female,Chennai,2025-08-20,New
C101877,47.0,Female,Bengaluru,2024-04-29,New
C101878,44.0,Female,Bengaluru,2023-05-07,Silver
C101879,18.0,Female,Hyderabad,2023-07-02,New
C101880,38.0,Male,Lucknow,2024-05-30,New
C101881,44.0,Female,Mumbai,2024-08-28,New
C101882,27.0,Female,Mumbai,2025-01-26,Silver
C101883,32.0,Male,Delhi NCR,2025-03-30,Silver
C101884,18.0,Female,Pune,2025-02-24,Gold
C101885,33.0,Female,Bengaluru,2024-08-29,New
C101886,21.0,Male,Bengaluru,2023-01-19,Platinum
C101887,33.0,Male,Delhi NCR,2024-06-29,New
C101888,18.0,Male,Ahmedabad,2025-04-24,New
C101889,36.0,Male,Bengaluru,2025-05-23,Platinum
C101890,40.0,Male,Hyderabad,2025-05-09,Gold
C101891,24.0,Male,Delhi NCR,2023-01-12,New
C101892,21.0,Male,Delhi NCR,2024-03-24,New
C101893,18.0,Male,Delhi NCR,2024-09-27,Gold
C101894,29.0,Female,Mumbai,2023-09-12,New
C101895,26.0,Female,Bengaluru,2024-02-26,New
C101896,18.0,Male,Mumbai,2023-04-11,Silver
C101897,35.0,Male,Mumbai,2023-07-19,Gold
C101898,27.0,Male,Delhi NCR,2023-01-06,Silver
C101899,21.0,Male,Mumbai,2025-10-05,Silver
C101900,26.0,Male,Delhi NCR,2025-06-04,Platinum
C101901,41.0,Male,Delhi NCR,2024-02-20,New
C101902,36.0,Male,Delhi NCR,2023-01-05,Gold
C101903,30.0,Female,Pune,2023-12-12,New
C101904,37.0,Male,Jaipur,2024-03-23,Gold
C101905,21.0,Female,Hyderabad,2023-06-24,Silver
C101906,31.0,Male,Delhi NCR,2024-11-12,New
C101907,32.0,Male,Lucknow,2025-10-24,Silver
C101908,27.0,Female,Lucknow,2025-05-19,Gold
C101909,35.0,Male,Bengaluru,2025-05-31,Silver
C101910,24.0,Female,Delhi NCR,2025-05-05,New
C101911,36.0,Female,Pune,2023-03-14,New
C101912,36.0,Female,Jaipur,2024-07-22,Silver
C101913,18.0,Male,Chennai,2024-08-05,Silver
C101914,42.0,Male,Hyderabad,2023-04-14,Silver
C101915,18.0,Male,Hyderabad,2023-06-01,New
C101916,25.0,Male,Lucknow,2024-08-05,Silver
C101917,40.0,Male,Delhi NCR,2025-01-07,New
C101918,28.0,Female,Delhi NCR,2023-08-04,New
C101919,18.0,Female,Kolkata,2024-05-13,Silver
C101920,21.0,Male,Delhi NCR,2023-03-19,Silver
C101921,40.0,Male,Bengaluru,2023-04-24,Platinum
C101922,18.0,Female,Mumbai,2024-08-20,Silver
C101923,41.0,Female,Mumbai,2024-07-27,New
C101924,31.0,Male,Delhi NCR,2025-02-11,Gold
C101925,20.0,Male,Hyderabad,2025-07-26,New
C101926,26.0,Female,Bengaluru,2023-07-15,Platinum
C101927,22.0,Female,Hyderabad,2023-12-18,New
C101928,39.0,Female,Mumbai,2025-05-31,Gold
C101929,38.0,Male,Jaipur,2023-02-22,Gold
C101930,18.0,Male,Hyderabad,2025-05-03,Gold
C101931,27.0,Male,Jaipur,2025-08-31,New
C101932,23.0,Male,Mumbai,2023-04-13,Gold
C101933,43.0,Female,Delhi NCR,2023-05-27,Gold
C101934,19.0,Male,Chennai,2024-12-05,New
C101935,45.0,Female,Kolkata,2024-05-04,Silver
C101936,31.0,Female,Delhi NCR,2025-10-14,Silver
C101937,21.0,Female,Hyderabad,2024-07-15,Platinum
C101938,25.0,Female,Pune,2024-11-05,Gold
C101939,24.0,Female,Delhi NCR,2023-09-02,Silver
C101940,20.0,Male,Hyderabad,2023-12-01,Silver
C101941,32.0,Male,Mumbai,2023-07-02,New
C101942,,Male,Delhi NCR,2023-06-01,Silver
C101943,18.0,Other,Kolkata,2023-04-27,Gold
C101944,28.0,Female,Bengaluru,2025-07-08,Silver
C101945,18.0,Male,Chennai,2023-03-14,Gold
C101946,24.0,Male,Pune,2024-06-15,Silver
C101947,23.0,Male,Lucknow,2024-06-07,New
C101948,23.0,Male,Bengaluru,2023-02-27,Gold
C101949,49.0,Female,Bengaluru,2025-05-17,New
C101950,32.0,Male,Mumbai,2024-05-30,Platinum
C101951,33.0,Female,Hyderabad,2023-05-11,Platinum
C101952,,Female,Bengaluru,2023-05-13,Gold
C101953,25.0,Male,Pune,2024-12-22,Gold
C101954,33.0,Male,Mumbai,2024-09-30,Silver
C101955,22.0,Other,Delhi NCR,2024-02-29,Silver
C101956,39.0,Female,Kolkata,2024-02-22,Gold
C101957,,Male,Kolkata,2023-02-06,New
C101958,28.0,Male,Mumbai,2023-02-02,Gold
C101959,26.0,Female,Pune,2024-07-06,New
C101960,32.0,Female,Bengaluru,2024-01-10,Gold
C101961,25.0,Female,Chennai,2023-09-17,Silver
C101962,29.0,Female,Bengaluru,2024-01-26,Gold
C101963,29.0,Female,Hyderabad,2024-09-15,Silver
C101964,24.0,Male,Delhi NCR,2023-10-30,Silver
C101965,35.0,Female,Delhi NCR,2023-12-26,Platinum
C101966,33.0,Male,Chennai,2023-10-19,Silver
C101967,30.0,Female,Bengaluru,2024-11-17,New
C101968,27.0,Other,Delhi NCR,2023-02-26,New
C101969,38.0,Other,Delhi NCR,2025-08-04,Silver
C101970,29.0,Male,Bengaluru,2024-07-25,Silver
C101971,28.0,Female,Pune,2023-09-09,Silver
C101972,32.0,Female,Mumbai,2025-02-21,New
C101973,46.0,Other,Chennai,2025-08-26,New
C101974,19.0,Female,Kolkata,2023-03-01,Gold
C101975,38.0,Male,Mumbai,2023-07-30,Silver
C101976,18.0,Male,Chennai,2023-05-29,New
C101977,33.0,Female,Delhi NCR,2023-03-14,New
C101978,45.0,Female,Bengaluru,2025-01-30,New
C101979,35.0,Female,Delhi NCR,2023-07-18,Gold
C101980,33.0,Female,Delhi NCR,2024-01-31,Gold
C101981,26.0,Male,Delhi NCR,2025-04-19,Silver
C101982,31.0,Male,Delhi NCR,2024-09-22,Silver
C101983,29.0,Female,Kolkata,2024-11-28,Gold
C101984,24.0,Male,Hyderabad,2023-04-11,New
C101985,28.0,Female,Jaipur,2025-09-26,New
C101986,33.0,Female,Hyderabad,2023-03-27,Silver
C101987,24.0,Female,Hyderabad,2025-01-01,Platinum
C101988,24.0,Male,Delhi NCR,2024-10-20,Silver
C101989,19.0,Female,Hyderabad,2024-03-01,Silver
C101990,35.0,Male,Bengaluru,2025-05-13,Gold
C101991,36.0,Male,Jaipur,2025-07-08,New
C101992,33.0,Male,Jaipur,2023-03-14,Silver
C101993,40.0,Male,Delhi NCR,2025-09-13,Silver
C101994,32.0,Female,Hyderabad,2023-09-06,Platinum
C101995,35.0,Female,Hyderabad,2025-03-26,New
C101996,34.0,Male,Hyderabad,2025-04-25,Silver
C101997,30.0,Female,Delhi NCR,2024-07-27,Gold
C101998,26.0,Male,Pune,2025-06-08,Gold
C101999,51.0,Female,Chennai,2025-04-30,Silver
C102000,27.0,Female,Mumbai,2024-06-22,New
C102001,25.0,Female,Bengaluru,2023-07-04,New
C102002,35.0,Male,Delhi NCR,2024-03-23,New
C102003,33.0,Male,Jaipur,2025-07-16,New
C102004,18.0,Male,Delhi NCR,2023-07-28,Gold
C102005,41.0,Female,Delhi NCR,2025-10-26,Gold
C102006,30.0,Female,Mumbai,2023-07-07,Gold
C102007,21.0,Male,Kolkata,2024-11-16,New
C102008,42.0,Male,Pune,2024-10-22,New
C102009,37.0,Female,Delhi NCR,2023-07-21,Gold
C102010,20.0,Male,Delhi NCR,2024-05-01,New
C102011,47.0,Female,Chennai,2023-05-29,New
C102012,37.0,Female,Bengaluru,2024-01-11,New
C102013,31.0,Male,Delhi NCR,2025-09-15,New
C102014,45.0,Male,Jaipur,2023-02-25,New
C102015,32.0,Male,Delhi NCR,2025-06-16,New
C102016,31.0,Male,Bengaluru,2024-11-28,Gold
C102017,25.0,Female,Mumbai,2025-02-10,New
C102018,36.0,Female,Chennai,2023-10-18,Silver
C102019,35.0,Male,Chennai,2025-09-04,Silver
C102020,31.0,Male,Bengaluru,2023-09-19,Silver
C102021,24.0,Male,Pune,2024-06-02,Silver
C102022,32.0,Male,Ahmedabad,2023-02-07,New
C102023,30.0,Female,Kolkata,2025-07-03,New
C102024,19.0,Female,Bengaluru,2024-12-26,Silver
C102025,18.0,Female,Bengaluru,2023-06-17,Platinum
C102026,36.0,Male,Ahmedabad,2024-11-12,Silver
C102027,18.0,Female,Delhi NCR,2023-07-08,Silver
C102028,33.0,Male,Delhi NCR,2024-04-02,Platinum
C102029,,Other,Delhi NCR,2024-06-11,Gold
C102030,43.0,Female,Kolkata,2025-08-17,Gold
C102031,27.0,Female,Delhi NCR,2023-12-09,Silver
C102032,37.0,Male,Mumbai,2023-01-14,Gold
C102033,27.0,Male,Hyderabad,2024-03-21,Silver
C102034,32.0,Female,Delhi NCR,2025-08-12,Silver
C102035,38.0,Male,Mumbai,2025-04-02,Gold
C102036,27.0,Female,Bengaluru,2023-03-02,Silver
C102037,40.0,Male,Mumbai,2023-02-25,Platinum
C102038,22.0,Other,Lucknow,2025-02-18,Platinum
C102039,34.0,Male,Delhi NCR,2025-01-12,Silver
C102040,39.0,Female,Kolkata,2024-07-27,New
C102041,37.0,Male,Bengaluru,2023-04-01,Gold
C102042,48.0,Male,Delhi NCR,2023-10-16,New
C102043,24.0,Male,Delhi NCR,2025-05-22,Silver
C102044,19.0,Male,Bengaluru,2023-05-24,New
C102045,22.0,Female,Mumbai,2023-07-27,Gold
C102046,37.0,Female,Mumbai,2024-04-10,Platinum
C102047,35.0,Female,Jaipur,2025-01-26,New
C102048,32.0,Other,Bengaluru,2025-05-03,Gold
C102049,21.0,Female,Ahmedabad,2024-09-01,Gold
C102050,38.0,Male,Delhi NCR,2024-05-22,New
C102051,20.0,Female,Delhi NCR,2024-02-02,New
C102052,41.0,Male,Hyderabad,2023-02-15,New
C102053,57.0,Female,Mumbai,2023-10-03,Gold
C102054,34.0,Male,Delhi NCR,2023-08-10,Silver
C102055,36.0,Female,Delhi NCR,2023-03-01,New
C102056,27.0,Male,Delhi NCR,2025-02-06,New
C102057,18.0,Male,Chennai,2023-12-30,Silver
C102058,26.0,Male,Mumbai,2024-06-08,New
C102059,21.0,Male,Lucknow,2023-07-26,Silver
C102060,18.0,Male,Delhi NCR,2024-08-31,New
C102061,47.0,Male,Mumbai,2023-05-20,Gold
C102062,33.0,Male,Mumbai,2024-11-29,Gold
C102063,34.0,Female,Bengaluru,2025-01-30,Gold
C102064,28.0,Male,Kolkata,2023-11-17,New
C102065,29.0,Female,Kolkata,2023-08-07,Silver
C102066,40.0,Male,Delhi NCR,2025-03-14,Gold
C102067,31.0,Female,Bengaluru,2023-08-18,Silver
C102068,36.0,Male,Kolkata,2023-07-03,New
C102069,29.0,Male,Delhi NCR,2023-12-17,New
C102070,28.0,Female,Hyderabad,2025-09-22,Silver
C102071,18.0,Female,Mumbai,2024-04-21,Silver
C102072,18.0,Male,Bengaluru,2023-09-28,Platinum
C102073,29.0,Male,Bengaluru,2024-06-13,Gold
C102074,32.0,Male,Bengaluru,2023-12-25,Gold
C102075,19.0,Male,Ahmedabad,2024-11-15,Platinum
C102076,31.0,Male,Hyderabad,2024-03-28,Silver
C102077,31.0,Female,Ahmedabad,2024-08-29,New
C102078,18.0,Male,Pune,2024-03-25,New
C102079,23.0,Female,Mumbai,2024-05-11,Gold
C102080,35.0,Male,Bengaluru,2024-04-05,New
C102081,34.0,Male,Bengaluru,2024-02-10,Platinum
C102082,21.0,Male,Kolkata,2025-09-19,New
C102083,32.0,Male,Delhi NCR,2023-10-01,New
C102084,40.0,Male,Jaipur,2025-04-09,Gold
C102085,38.0,Female,Hyderabad,2025-01-01,Gold
C102086,30.0,Female,Hyderabad,2024-06-27,Gold
C102087,27.0,Male,Bengaluru,2023-11-24,New
C102088,25.0,Male,Hyderabad,2024-05-13,New
C102089,35.0,Female,Pune,2025-05-25,Silver
C102090,33.0,Male,Pune,2023-07-07,Gold
C102091,37.0,Male,Delhi NCR,2024-08-26,New
C102092,32.0,Female,Hyderabad,2025-02-26,Silver
C102093,38.0,Male,Mumbai,2024-10-14,New
C102094,32.0,Male,Hyderabad,2023-05-29,Gold
C102095,38.0,Male,Hyderabad,2024-06-08,New
C102096,39.0,Female,Delhi NCR,2023-07-08,Platinum
C102097,24.0,Male,Chennai,2025-08-14,New
C102098,18.0,Female,Bengaluru,2023-12-29,Silver
C102099,45.0,Male,Hyderabad,2024-03-10,Gold
C102100,33.0,Male,Pune,2025-06-02,New
C102101,18.0,Male,Pune,2024-03-15,New
C102102,25.0,Female,Chennai,2023-07-19,Silver
C102103,38.0,Male,Delhi NCR,2025-07-08,Silver
C102104,28.0,Female,Delhi NCR,2024-10-29,Gold
C102105,26.0,Male,Pune,2024-09-15,Silver
C102106,44.0,Male,Mumbai,2023-03-19,New
C102107,22.0,Male,Delhi NCR,2024-04-07,Platinum
C102108,24.0,Male,Delhi NCR,2024-04-18,New
C102109,33.0,Male,Mumbai,2023-09-28,Silver
C102110,35.0,Female,Lucknow,2024-08-04,Platinum
C102111,35.0,Female,Delhi NCR,2023-09-10,Gold
C102112,39.0,Female,Mumbai,2024-04-30,New
C102113,33.0,Female,Ahmedabad,2025-04-05,New
C102114,35.0,Female,Jaipur,2025-01-27,Silver
C102115,29.0,Female,Mumbai,2023-10-15,New
C102116,32.0,Male,Ahmedabad,2023-08-02,Gold
C102117,32.0,Female,Delhi NCR,2023-01-06,Silver
C102118,33.0,Female,Chennai,2023-12-22,New
C102119,38.0,Male,Delhi NCR,2023-01-21,Silver
C102120,36.0,Female,Bengaluru,2023-05-13,Silver
C102121,31.0,Female,Mumbai,2025-10-04,Gold
C102122,24.0,Male,Pune,2025-05-31,New
C102123,32.0,Female,Delhi NCR,2024-07-30,New
C102124,31.0,Male,Bengaluru,2025-03-08,New
C102125,33.0,Male,Pune,2024-05-18,Silver
C102126,51.0,Male,Delhi NCR,2024-09-11,Gold
C102127,26.0,Female,Ahmedabad,2025-08-03,Gold
C102128,35.0,Male,Mumbai,2023-03-22,Platinum
C102129,41.0,Female,Delhi NCR,2023-12-29,Silver
C102130,32.0,Male,Mumbai,2023-05-03,Gold
C102131,52.0,Male,Mumbai,2025-03-29,New
C102132,28.0,Female,Delhi NCR,2025-04-27,Silver
C102133,34.0,Male,Bengaluru,2025-01-13,Silver
C102134,24.0,Female,Hyderabad,2024-09-19,Gold
C102135,28.0,Male,Bengaluru,2024-05-06,Gold
C102136,33.0,Female,Bengaluru,2023-01-25,New
C102137,39.0,Female,Chennai,2025-03-08,Gold
C102138,34.0,Male,Mumbai,2025-07-09,Gold
C102139,42.0,Male,Hyderabad,2025-09-21,Platinum
C102140,30.0,Male,Ahmedabad,2023-12-19,Silver
C102141,28.0,Female,Mumbai,2023-07-26,Platinum
C102142,55.0,Female,Hyderabad,2024-11-04,Gold
C102143,35.0,Male,Jaipur,2023-01-19,Silver
C102144,25.0,Male,Bengaluru,2023-03-04,Silver
C102145,25.0,Female,Lucknow,2025-04-26,Gold
C102146,23.0,Male,Mumbai,2025-09-12,Gold
C102147,39.0,Female,Hyderabad,2024-02-20,Silver
C102148,28.0,Female,Mumbai,2024-06-07,Platinum
C102149,32.0,Male,Delhi NCR,2024-07-14,New
C102150,30.0,Male,Lucknow,2023-05-23,Silver
C102151,38.0,Male,Mumbai,2023-08-18,New
C102152,23.0,Male,Lucknow,2023-11-04,Silver
C102153,21.0,Female,Pune,2025-05-17,New
C102154,33.0,Female,Ahmedabad,2024-03-27,New
C102155,36.0,Female,Jaipur,2025-01-12,New
C102156,34.0,Female,Hyderabad,2023-07-20,New
C102157,24.0,Male,Lucknow,2025-09-08,New
C102158,37.0,Female,Chennai,2025-06-28,Gold
